"Leicester","Invoice Charges","1177.80","5.00","1038.69","9.44","8.13","2239.06","Payments","0.00","0.00","0.00","251.04","0.00","251.04","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lenox","Invoice Charges","594.36","2.52","532.04","1618.22","10.25","2757.39","Payments","0.00","0.00","252.03","0.00","10.25","262.28","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Leominster","Invoice Charges","0.00","0.00","1120.70","1853.67","11.08","2985.45","Payments","0.00","253.02","0.00","25.03","0.00","278.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Leverett","Invoice Charges","281.18","0.12","0.10","2087.80","8.59","2377.79","Payments","254.01","0.00","0.10","24.92","0.00","279.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lexington","Invoice Charges","369.60","1.57","3450.98","2343.68","25.24","6191.07","Payments","0.00","1.57","23.44","0.00","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Leyden","Invoice Charges","197.13","0.84","108.29","2570.94","10.77","2887.97","Payments","0.00","0.00","0.00","256.04","0.00","256.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lincoln","Invoice Charges","609.59","2.59","421.43","250.84","4.22","1288.67","Payments","0.00","0.00","257.03","0.00","0.00","257.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Littleton","Invoice Charges","762.03","3.24","395.24","473.71","5.64","1639.86","Payments","0.00","258.02","0.00","0.00","5.64","263.66","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Longmeadow","Invoice Charges","206.13","0.00","304.28","1.05","1.02","512.48","Payments","259.01","0.00","0.00","1.05","1.02","261.08","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lowell","Invoice Charges","0.00","0.00","874.47","924.75","7.28","1806.50","Payments","0.00","0.00","25.02","0.00","0.00","25.02","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Ludlow","Invoice Charges","801.29","3.40","3.07","1153.47","6.88","1968.11","Payments","0.00","3.40","3.07","279.58","0.00","286.05","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lunenburg","Invoice Charges","921.19","3.91","804.89","6.25","6.06","1742.30","Payments","0.00","0.00","262.03","0.00","0.00","262.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lynn","Invoice Charges","1043.20","4.43","924.27","1621.76","13.69","3607.35","Payments","0.00","263.02","0.00","0.00","0.00","263.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Lynnfield","Invoice Charges","0.00","0.00","1043.30","1853.30","10.82","2907.42","Payments","264.01","0.00","0.00","0.00","10.82","274.83","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Malden","Invoice Charges","1293.51","5.49","4.96","2093.24","13.86","3411.06","Payments","0.00","0.00","0.00","25.03","0.00","25.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Manchester-by-the-Sea","Invoice Charges","126.12","0.54","1294.10","2333.49","14.23","3768.48","Payments","0.00","0.00","25.02","266.04","0.00","291.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Mansfield","Invoice Charges","233.53","0.99","127.03","2569.94","10.83","2942.32","Payments","0.00","0.99","291.05","0.00","0.00","292.04","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Marblehead","Invoice Charges","343.05","1.46","233.85","248.84","2.29","829.49","Payments","0.00","268.02","0.00","0.00","0.00","268.02","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Marion","Invoice Charges","684.07","1.76","344.68","473.10","5.07","1508.68","Payments","269.01","0.00","0.00","0.00","0.00","269.01","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Marlborough","Invoice Charges","454.71","1.93","685.87","4.85","4.71","1152.07","Payments","0.00","0.00","0.00","0.00","4.71","4.71","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Marshfield","Invoice Charges","0.00","0.00","454.75","923.08","176.44","1554.27","Payments","0.00","0.00","0.00","296.07","0.00","296.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Mashpee","Invoice Charges","802.11","3.41","3.08","1325.34","7.55","2141.49","Payments","0.00","0.00","275.11","21.94","0.00","297.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Mattapoisett","Invoice Charges","922.14","3.92","978.67","6.82","6.63","1918.18","Payments","0.00","276.94","21.09","0.00","0.00","298.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Maynard","Invoice Charges","1044.25","178.26","2.95","1619.21","10.56","2855.23","Payments","274.01","0.00","0.00","0.00","0.00","274.01","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Medfield","Invoice Charges","0.00","0.00","1044.35","1854.42","11.91","2910.68","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Medford","Invoice Charges","1294.79","5.50","4.97","2093.24","12.82","3411.32","Payments","0.00","0.00","0.00","276.04","12.82","288.86","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Medway","Invoice Charges","126.26","0.54","1295.38","2332.41","14.18","3768.77","Payments","0.00","0.00","277.03","25.03","0.00","302.06","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Melrose","Invoice Charges","233.79","0.99","126.28","2569.88","10.79","2941.73","Payments","0.00","278.02","25.02","0.00","0.00","303.04","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Mendon","Invoice Charges","343.42","0.27","234.05","248.69","2.14","828.57","Payments","279.01","0.27","24.74","0.00","0.00","304.02","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Merrimac","Invoice Charges","684.78","2.91","346.08","474.27","6.20","1514.24","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Methuen","Invoice Charges","445.58","1.89","678.81","4.79","3.49","1134.56","Payments","0.00","0.00","0.00","281.04","0.00","281.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Middleborough","Invoice Charges","0.00","0.00","449.99","921.86","4.48","1376.33","Payments","0.00","0.00","282.03","0.00","4.48","286.51","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Middlefield","Invoice Charges","771.49","3.28","1.87","1152.18","6.66","1935.48","Payments","0.00","283.02","0.00","25.03","0.00","308.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Middleton","Invoice Charges","887.26","2.56","758.90","5.70","5.53","1659.95","Payments","284.01","0.00","25.02","0.00","0.00","309.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Milford","Invoice Charges","966.85","4.11","873.99","1622.22","14.13","3481.30","Payments","0.00","4.11","20.90","0.00","0.00","25.01","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Millbury","Invoice Charges","0.00","0.00","1005.21","1854.25","10.56","2870.02","Payments","0.00","0.00","0.00","286.04","0.00","286.04","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Millis","Invoice Charges","1223.85","5.20","4.69","2091.70","12.48","3337.92","Payments","0.00","0.00","287.03","0.00","0.00","287.03","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Millville","Invoice Charges","128.65","0.54","1212.33","2332.03","13.91","3687.46","Payments","0.00","288.02","0.00","0.00","13.91","301.93","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Milton","Invoice Charges","238.16","0.00","126.16","2569.96","10.77","2945.05","Payments","289.01","0.00","0.00","25.03","0.00","314.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Monroe","Invoice Charges","336.46","1.43","234.89","249.86","3.28","825.92","Payments","0.00","0.00","25.02","0.00","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Monson","Invoice Charges","658.40","2.80","352.33","474.07","4.81","1492.41","Payments","0.00","2.80","22.21","291.04","0.00","316.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Montague","Invoice Charges","459.16","1.95","666.67","3.56","3.45","1134.79","Payments","0.00","0.00","292.03","0.00","0.00","292.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Monterey","Invoice Charges","0.00","0.00","454.84","921.84","4.45","1381.13","Payments","0.00","293.02","0.00","0.00","0.00","293.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Montgomery","Invoice Charges","779.80","2.06","1.86","1152.16","6.73","1942.61","Payments","294.01","0.00","0.00","0.00","6.73","300.74","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Mount Washington","Invoice Charges","862.61","3.66","768.21","6.94","6.70","1648.12","Payments","0.00","0.00","0.00","6.94","6.70","13.64","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Nahant","Invoice Charges","977.46","4.15","900.55","1622.38","13.07","3517.61","Payments","0.00","0.00","25.02","296.04","0.00","321.06","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Nantucket","Invoice Charges","0.00","0.00","987.13","1852.81","10.34","2850.28","Payments","0.00","0.00","322.04","0.00","0.00","322.04","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Natick","Invoice Charges","1201.84","4.90","3.28","3.68","3.56","1217.26","Payments","0.00","298.02","0.00","0.00","0.00","298.02","Credits","49.01","0.00","0.00","0.00","0.00","49.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Needham","Invoice Charges","130.03","0.00","0.00","2327.56","8.87","2466.46","Payments","299.01","0.00","0.00","0.00","0.00","299.01","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"New Ashford","Invoice Charges","0.00","0.00","127.55","2570.18","11.09","2708.82","Payments","0.00","0.00","0.00","0.00","11.09","11.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"New Bedford","Invoice Charges","1128.22","4.79","779.98","255.67","7.57","2176.23","Payments","0.00","0.00","0.00","326.07","0.00","326.07","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"New Braintree","Invoice Charges","909.29","3.86","472.80","474.38","6.30","1866.63","Payments","0.00","0.00","327.05","0.00","0.00","327.05","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"New Marlborough","Invoice Charges","279.69","1.19","412.87","1.55","1.50","696.80","Payments","0.00","304.21","23.82","0.00","0.00","328.03","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"New Salem","Invoice Charges","0.00","0.00","428.24","921.66","4.29","1354.19","Payments","304.01","0.00","0.00","0.00","0.00","304.01","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Newbury","Invoice Charges","1700.15","7.22","6.52","1157.36","11.79","2883.04","Payments","0.00","0.00","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Newburyport","Invoice Charges","1927.84","8.18","1700.13","15.47","220.73","3872.35","Payments","0.00","0.00","0.00","306.04","25.04","331.08","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Newton","Invoice Charges","2861.50","12.15","2561.44","1844.30","28.55","7307.94","Payments","0.00","0.00","307.03","25.03","0.00","332.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Norfolk","Invoice Charges","0.00","0.00","2601.76","1859.62","16.97","4478.35","Payments","0.00","308.02","25.02","0.00","0.00","333.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"North.Adams","Invoice Charges","769.82","213.26","2.95","2090.95","8.88","3085.86","Payments","309.01","309.02","309.03","334.05","0.00","1261.11","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","12.01","12.02","12.03","12.04","0.00","48.10"
"North.Andover","Invoice Charges","248.48","0.00","2319.12","2336.04","17.76","4921.40","Payments","322.02","322.04","322.06","322.08","0.00","1288.20","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","61.53","12.01","310.03","310.04","0.00","693.61"
"North.Attleborough","Invoice Charges","780.46","3.31","428.69","2574.80","14.29","3801.55","Payments","0.00","0.00","0.00","311.04","0.00","311.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"North.Brookfield","Invoice Charges","479.63","2.04","331.58","249.67","3.07","1065.99","Payments","0.00","0.00","312.03","0.00","3.07","315.10","Credits","0.00","0.00","0.00","4.04","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"North.Reading","Invoice Charges","1303.34","5.53","676.49","476.65","7.14","2469.15","Payments","0.00","318.55","68.01","335.06","7.14","728.76","Credits","0.00","0.00","3.03","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Northampton","Invoice Charges","118.55","0.00","175.00","0.00","0.00","293.55","Payments","314.01","0.00","0.00","0.00","0.00","314.01","Credits","0.00","2.02","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Northborough","Invoice Charges","0.00","0.00","620.91","923.68","6.24","1550.83","Payments","0.00","0.00","25.01","0.00","0.00","25.01","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Northbridge","Invoice Charges","1071.98","4.55","4.11","1154.68","7.89","2243.21","Payments","0.00","0.00","0.00","316.04","0.00","316.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Northfield","Invoice Charges","0.00","845.72","742.58","8.64","5.26","1602.20","Payments","0.00","0.00","317.03","0.00","0.00","317.03","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Norton","Invoice Charges","0.00","3283.55","2926.64","1650.89","31.00","7892.08","Payments","0.00","318.02","0.00","0.00","25.04","343.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Norwell","Invoice Charges","0.00","0.00","2403.39","1858.84","16.10","4278.33","Payments","319.01","0.00","0.00","25.03","0.00","344.04","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Norwood","Invoice Charges","0.00","2937.63","0.00","2111.42","20.65","5069.70","Payments","0.00","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Oak Bluffs","Invoice Charges","0.00","126.06","1293.04","2333.87","13.78","3766.75","Payments","0.00","25.01","0.00","321.04","0.00","346.05","Credits","0.00","0.00","0.00","53.08","0.00","53.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Oakham","Invoice Charges","0.00","233.42","126.07","2569.64","10.50","2939.63","Payments","0.00","0.00","322.03","0.00","0.00","322.03","Credits","0.00","0.00","52.06","0.00","0.00","52.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Orange","Invoice Charges","0.00","342.89","233.45","0.86","0.83","578.03","Payments","0.00","323.02","0.00","0.00","0.00","323.02","Credits","0.00","51.04","0.00","0.00","0.00","51.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Orleans","Invoice Charges","0.00","683.75","0.00","472.77","3.42","1159.94","Payments","324.01","0.00","0.00","0.00","3.42","327.43","Credits","1.01","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
"Otis","Invoice Charges","0.00","0.00","683.81","2.90","2.81","689.52","Payments","0.00","0.00","0.00","2.90","2.81","5.71","Credits","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00"
