"Hawley","01339x","Open","Town of Hawley 1792 Hawley Road Hawley, MA 01339x US","617-792 1792","","","","","","County of Franklin","03/30/2013","0:53:24","Franklin","1088.00","3370.000","0.089100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1792"
"Heath","01346","Open","Town of Heath 1785 Heath Road Heath, MA 01346 US","617-785 1785","","","","","","County of Franklin","04/04/2013","0:56:24","Franklin","1093.00","7060.000","0.094100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1785"
"Hingham","02043","Open","Town of Hingham 1635 Hingham Road Hingham, MA 02043 US","617-635 1635","","","","","","County of Plymouth","08/31/2013","2:25:48","Plymouth","1242.00","221570.000","0.243100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1635"
"Hinsdale","01235","Open","Town of Hinsdale 1804 Hinsdale Road Hinsdale, MA 01235 US","617-804 1804","","","","","","County of Berkshire","02/25/2013","0:33:36","Berkshire","1055.00","20320.000","0.056100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1804"
"Holbrook","02343","Open","Town of Holbrook 1872 Holbrook Road Holbrook, MA 02343 US","617-872 1872","","","","","","County of Norfolk","10/11/2013","2:50:24","Norfolk","1283.00","107910.000","0.284100","Representative town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1872"
"Holden","01520","Open","Town of Holden 1741 Holden Road Holden, MA 01520 US","617-741 1741","","","","","","County of Worcester","05/15/2013","1:21:00","Worcester","1134.00","173460.000","0.135100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1741"
"Holland","01521","Open","Town of Holland 1835 Holland Road Holland, MA 01521 US","617-835 1835","","","","","","County of Hampden","05/16/2013","1:21:36","Hampden","1135.00","24810.000","0.136100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1835"
"Holliston","01746","Open","Town of Holliston 1724 Holliston Road Holliston, MA 01746 US","617-724 1724","","","","","","County of Middlesex","06/21/2013","1:43:12","Middlesex","1171.00","135470.000","0.172100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1724"
"Holyoke","01040","Open","City of Holyoke 1850 Holyoke Road Holyoke, MA 01040 US","617-850 1850","","","","","","County of Hampden","01/22/2013","0:13:12","Hampden","1021.00","398800.000","0.022100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1850"
"Hopedale","01747","Open","Town of Hopedale 1886 Hopedale Road Hopedale, MA 01747 US","617-886 1886","","","","","","County of Worcester","06/22/2013","1:43:48","Worcester","1172.00","59110.000","0.173100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1886"
"Hopkinton","01748","Open","Town of Hopkinton 1715 Hopkinton Road Hopkinton, MA 01748 US","617-715 1715","","","","","","County of Middlesex","06/23/2013","1:44:24","Middlesex","1173.00","149250.000","0.174100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1715"
"Hubbardston","01452","Open","Town of Hubbardston 1775 Hubbardston Road Hubbardston, MA 01452 US","617-775 1775","","","","","","County of Worcester","04/26/2013","1:09:36","Worcester","1115.00","43820.000","0.116100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Hudson","01749","Open","Town of Hudson 1866 Hudson Road Hudson, MA 01749 US","617-866 1866","","","","","","County of Middlesex","06/24/2013","1:45:00","Middlesex","1174.00","190630.000","0.175100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1866"
"Hull","02045","Open","Town of Hull 1644 Hull Road Hull, MA 02045 US","617-644 1644","","","","","","County of Plymouth","09/01/2013","2:26:24","Plymouth","1243.00","102930.000","0.244100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1644"
"Huntington","01050","Open","Town of Huntington 1775 Huntington Road Huntington, MA 01050 US","617-775 1775","","","","","","County of Hampshire","01/23/2013","0:13:48","Hampshire","1022.00","21800.000","0.023100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Ipswich","01938","Open","Town of Ipswich 1634 Ipswich Road Ipswich, MA 01938 US","617-634 1634","","","","","","County of Essex","08/09/2013","2:12:36","Essex","1220.00","131750.000","0.221100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1634"
"Kingston","02364","Open","Town of Kingston 1726 Kingston Road Kingston, MA 02364 US","617-726 1726","","","","","","County of Plymouth","10/17/2013","2:54:00","Plymouth","1289.00","126290.000","0.290100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1726"
"Lakeville","02347","Open","Town of Lakeville 1853 Lakeville Road Lakeville, MA 02347 US","617-853 1853","","","","","","County of Plymouth","10/13/2013","2:51:36","Plymouth","1285.00","106020.000","0.286100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1853"
"Lancaster","01523","Open","Town of Lancaster 1653 Lancaster Road Lancaster, MA 01523 US","617-653 1653","","","","","","County of Worcester","05/17/2013","1:22:12","Worcester","1136.00","80550.000","0.137100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1653"
"Lanesborough","01237x","Open","Town of Lanesborough 1765 Lanesborough Road Lanesborough, MA 01237x US","617-765 1765","","","","","","County of Berkshire","02/28/2013","0:35:24","Berkshire","1058.00","30910.000","0.059100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1765"
"Lawrence","01840","Open","City of Lawrence 1847 Lawrence Road Lawrence, MA 01840 US","617-847 1847","","","","","","County of Essex","07/16/2013","1:58:12","Essex","1196.00","763770.000","0.197100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1847"
"Lee","01238","Open","Town of Lee 1777 Lee Road Lee, MA 01238 US","617-777 1777","","","","","","County of Berkshire","03/02/2013","0:36:36","Berkshire","1060.00","59430.000","0.061100","Representative town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1777"
"Leicester","01524","Open","Town of Leicester 1714 Leicester Road Leicester, MA 01524 US","617-714 1714","","","","","","County of Worcester","05/18/2013","1:22:48","Worcester","1137.00","109700.000","0.138100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1714"
"Lenox","01240","Open","Town of Lenox 1775 Lenox Road Lenox, MA 01240 US","617-775 1775","","","","","","County of Berkshire","03/03/2013","0:37:12","Berkshire","1061.00","50250.000","0.062100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Leominster","01453","Open","City of Leominster 1740 Leominster Road Leominster, MA 01453 US","617-740 1740","","","","","","County of Worcester","04/27/2013","1:10:12","Worcester","1116.00","407590.000","0.117100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1740"
"Leverett","01054","Open","Town of Leverett 1774 Leverett Road Leverett, MA 01054 US","617-774 1774","","","","","","County of Franklin","01/24/2013","0:14:24","Franklin","1023.00","18510.000","0.024100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1774"
"Lexington","02420","Open","Town of Lexington 1713 Lexington Road Lexington, MA 02420 US","617-713 1713","","","","","","County of Middlesex","10/23/2013","2:57:36","Middlesex","1295.00","313940.000","0.296100","Representative town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1713"
"Leyden","01337x","Open","Town of Leyden 1809 Leyden Road Leyden, MA 01337x US","617-809 1809","","","","","","County of Franklin","03/27/2013","0:51:36","Franklin","1085.00","7110.000","0.086100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1809"
"Lincoln","01773","Open","Town of Lincoln 1754 Lincoln Road Lincoln, MA 01773 US","617-754 1754","","","","","","County of Middlesex","07/02/2013","1:49:48","Middlesex","1182.00","63620.000","0.183100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1754"
"Littleton","01460","Open","Town of Littleton 1715 Littleton Road Littleton, MA 01460 US","617-715 1715","","","","","","County of Middlesex","04/28/2013","1:10:48","Middlesex","1117.00","89240.000","0.118100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1715"
"Longmeadow","01106","Open","Town of Longmeadow 1783 Longmeadow Road Longmeadow, MA 01106 US","617-783 1783","","","","","","County of Hampden","02/16/2013","0:28:12","Hampden","1046.00","157840.000","0.047100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1783"
"Lowell","01850","Open","City of Lowell 1826 Lowell Road Lowell, MA 01850 US","617-826 1826","","","","","","County of Middlesex","07/19/2013","2:00:00","Middlesex","1199.00","1065190.000","0.200100","Mayor-manager-council","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1826"
"Ludlow","01056","Open","Town of Ludlow 1775 Ludlow Road Ludlow, MA 01056 US","617-775 1775","","","","","","County of Hampden","01/25/2013","0:15:00","Hampden","1024.00","211030.000","0.025100","Representative town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Lunenburg","01462","Open","Town of Lunenburg 1728 Lunenburg Road Lunenburg, MA 01462 US","617-728 1728","","","","","","County of Worcester","04/29/2013","1:11:24","Worcester","1118.00","100860.000","0.119100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1728"
"Lynn","01901","Open","City of Lynn 1629 Lynn Road Lynn, MA 01901 US","617-629 1629","","","","","","County of Essex","07/29/2013","2:06:00","Essex","1209.00","903290.000","0.210100","Mayor-council","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1629"
"Lynnfield","01940","Open","Town of Lynnfield 1814 Lynnfield Road Lynnfield, MA 01940 US","617-814 1814","","","","","","County of Essex","08/10/2013","2:13:12","Essex","1221.00","115960.000","0.222100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1814"
"Malden","02148","Open","City of Malden 1649 Malden Road Malden, MA 02148 US","617-649 1649","","","","","","County of Middlesex","09/19/2013","2:37:12","Middlesex","1261.00","594500.000","0.262100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1649"
"Manchester-by-the-Sea","01944","Open","Town of Manchester-by-the-Sea 1645 Manchester-by-the-Sea Road Manchester-by-the-Sea, MA 01944 US","617-645 1645","","","","","","County of Essex","08/11/2013","2:13:48","Essex","1222.00","51360.000","0.223100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1645"
"Mansfield","02048","Open","Town of Mansfield 1775 Mansfield Road Mansfield, MA 02048 US","617-775 1775","","","","","","County of Bristol","09/02/2013","2:27:00","Bristol","1244.00","231840.000","0.245100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Marblehead","01945","Open","Town of Marblehead 1649 Marblehead Road Marblehead, MA 01945 US","617-649 1649","","","","","","County of Essex","08/12/2013","2:14:24","Essex","1223.00","198080.000","0.224100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1649"
"Marion","02738","Open","Town of Marion 1852 Marion Road Marion, MA 02738 US","617-852 1852","","","","","","County of Plymouth","12/03/2013","3:22:12","Plymouth","1336.00","49070.000","0.337100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1852"
"Marlborough","01752","Open","City of Marlborough 1660 Marlborough Road Marlborough, MA 01752 US","617-660 1660","","","","","","County of Middlesex","06/25/2013","1:45:36","Middlesex","1175.00","384990.000","0.176100","Mayor-council","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1660"
"Marshfield","02050","Open","Town of Marshfield 1640 Marshfield Road Marshfield, MA 02050 US","617-640 1640","","","","","","County of Plymouth","09/03/2013","2:27:36","Plymouth","1245.00","251320.000","0.246100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1640"
"Mashpee","02649","Open","Town of Mashpee 1870 Mashpee Road Mashpee, MA 02649 US","617-870 1870","","","","","","County of Barnstable","11/19/2013","3:13:48","Barnstable","1322.00","140060.000","0.323100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1870"
"Mattapoisett","02739","Open","Town of Mattapoisett 1857 Mattapoisett Road Mattapoisett, MA 02739 US","617-857 1857","","","","","","County of Plymouth","12/04/2013","3:22:48","Plymouth","1337.00","60450.000","0.338100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1857"
"Maynard","01754","Open","Town of Maynard 1871 Maynard Road Maynard, MA 01754 US","617-871 1871","","","","","","County of Middlesex","06/26/2013","1:46:12","Middlesex","1176.00","101060.000","0.177100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1871"
"Medfield","02052","Open","Town of Medfield 1651 Medfield Road Medfield, MA 02052 US","617-651 1651","","","","","","County of Norfolk","09/04/2013","2:28:12","Norfolk","1246.00","120240.000","0.247100","Open town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1651"
"Medford","02153","Open","City of Medford 1630 Medford Road Medford, MA 02153 US","617-630 1630","","","","","","County of Middlesex","09/24/2013","2:40:12","Middlesex","1266.00","561730.000","0.267100","Mayor-council","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1630"
"Medway","02053","Open","Town of Medway 1713 Medway Road Medway, MA 02053 US","617-713 1713","","","","","","County of Norfolk","09/05/2013","2:28:48","Norfolk","1247.00","127520.000","0.248100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1713"
"Melrose","02176","Open","City of Melrose 1850 Melrose Road Melrose, MA 02176 US","617-850 1850","","","","","","County of Middlesex","09/26/2013","2:41:24","Middlesex","1268.00","269830.000","0.269100","Mayor-aldermen","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1850"
"Mendon","01756","Open","Town of Mendon 1667 Mendon Road Mendon, MA 01756 US","617-667 1667","","","","","","County of Worcester","06/27/2013","1:46:48","Worcester","1177.00","58390.000","0.178100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1667"
"Merrimac","01860","Open","Town of Merrimac 1876 Merrimac Road Merrimac, MA 01860 US","617-876 1876","","","","","","County of Essex","07/20/2013","2:00:36","Essex","1200.00","63380.000","0.201100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1876"
"Methuen","01844","Open","City of Methuen 1725 Methuen Road Methuen, MA 01844 US","617-725 1725","","","","","","County of Essex","07/17/2013","1:58:48","Essex","1197.00","472550.000","0.198100","Mayor-council","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1725"
"Middleborough","02346","Open","Town of Middleborough 1669 Middleborough Road Middleborough, MA 02346 US","617-669 1669","","","","","","County of Plymouth","10/12/2013","2:51:00","Plymouth","1284.00","231160.000","0.285100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1669"
"Middlefield","01243","Open","Town of Middlefield 1783 Middlefield Road Middlefield, MA 01243 US","617-783 1783","","","","","","County of Hampshire","03/04/2013","0:37:48","Hampshire","1062.00","5210.000","0.063100","Open town meeting","SamS","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1783"
"Middleton","01949","Open","Town of Middleton 1728 Middleton Road Middleton, MA 01949 US","617-728 1728","","","","","","County of Essex","08/13/2013","2:15:00","Essex","1224.00","89870.000","0.225100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1728"
"Milford","01757","Open","Town of Milford 1780 Milford Road Milford, MA 01757 US","617-780 1780","","","","","","County of Worcester","06/28/2013","1:47:24","Worcester","1178.00","279990.000","0.179100","Representative town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1780"
"Millbury","01527","Open","Town of Millbury 1813 Millbury Road Millbury, MA 01527 US","617-813 1813","","","","","","County of Worcester","05/19/2013","1:23:24","Worcester","1138.00","132610.000","0.139100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1813"
"Millis","02054","Open","Town of Millis 1885 Millis Road Millis, MA 02054 US","617-885 1885","","","","","","County of Norfolk","09/06/2013","2:29:24","Norfolk","1248.00","78910.000","0.249100","Open town meeting","ShawnR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1885"
"Millville","01529","Open","Town of Millville 1916 Millville Road Millville, MA 01529 US","617-916 1916","","","","","","County of Worcester","05/20/2013","1:24:00","Worcester","1139.00","31900.000","0.140100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1916"
"Milton","02186","Open","Town of Milton 1662 Milton Road Milton, MA 02186 US","617-662 1662","","","","","","County of Norfolk","09/29/2013","2:43:12","Norfolk","1271.00","270030.000","0.272100","Representative town meeting","CoreyM","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1662"
"Monroe","01350","Open","Town of Monroe 1822 Monroe Road Monroe, MA 01350 US","617-822 1822","","","","","","County of Franklin","04/05/2013","0:57:00","Franklin","1094.00","1210.000","0.095100","Open town meeting","JamesR","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1822"
"Monson","01057","Open","Town of Monson 1775 Monson Road Monson, MA 01057 US","617-775 1775","","","","","","County of Hampden","01/26/2013","0:15:36","Hampden","1025.00","85600.000","0.026100","Open town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
"Montague","01351","Open","Town of Montague 1775 Montague Road Montague, MA 01351 US","617-775 1775","","","","","","County of Franklin","04/06/2013","0:57:36","Franklin","1095.00","84370.000","0.096100","Representative town meeting","TomH","TomH","CoreyM","JamesR","By billing value on each slip","None applied","By billing value on each slip","None applied","","None applied","MyTaxes","0 Minutes","0.3333","0.000000","5.00% Charge at 30 days","Compound, Grace Period 0 days","","None","","Established in 1775"
