"Newbury","Invoice Charges","1700.15","7.22","6.52","1713.89","Payments","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Newburyport","Invoice Charges","1927.84","8.18","1700.13","3636.15","Payments","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Newton","Invoice Charges","2861.50","12.15","2561.44","5435.09","Payments","0.00","0.00","307.03","307.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Norfolk","Invoice Charges","0.00","0.00","2601.76","2601.76","Payments","0.00","308.02","25.02","333.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"North.Adams","Invoice Charges","769.82","213.26","2.95","986.03","Payments","309.01","309.02","309.03","927.06","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","12.01","12.02","0.00","24.03"
"North.Andover","Invoice Charges","248.48","0.00","2319.12","2567.60","Payments","322.02","322.04","322.06","966.12","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","61.53","12.01","310.03","383.57"
"North.Attleborough","Invoice Charges","780.46","3.31","428.69","1212.46","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"North.Brookfield","Invoice Charges","479.63","2.04","331.58","813.25","Payments","0.00","0.00","312.03","312.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"North.Reading","Invoice Charges","1303.34","5.53","676.49","1985.36","Payments","0.00","318.55","68.01","386.56","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Northampton","Invoice Charges","118.55","0.00","175.00","293.55","Payments","314.01","0.00","0.00","314.01","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Northborough","Invoice Charges","0.00","0.00","620.91","620.91","Payments","0.00","0.00","25.01","25.01","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Northbridge","Invoice Charges","1071.98","4.55","4.11","1080.64","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Northfield","Invoice Charges","0.00","845.72","742.58","1588.30","Payments","0.00","0.00","317.03","317.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Norton","Invoice Charges","0.00","3283.55","2926.64","6210.19","Payments","0.00","318.02","0.00","318.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Norwell","Invoice Charges","0.00","0.00","2403.39","2403.39","Payments","319.01","0.00","0.00","319.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Norwood","Invoice Charges","0.00","2937.63","0.00","2937.63","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Oak Bluffs","Invoice Charges","0.00","126.06","1293.04","1419.10","Payments","0.00","25.01","0.00","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Oakham","Invoice Charges","0.00","233.42","126.07","359.49","Payments","0.00","0.00","322.03","322.03","Credits","0.00","0.00","52.06","52.06","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Orange","Invoice Charges","0.00","342.89","233.45","576.34","Payments","0.00","323.02","0.00","323.02","Credits","0.00","51.04","0.00","51.04","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Orleans","Invoice Charges","0.00","683.75","0.00","683.75","Payments","324.01","0.00","0.00","324.01","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Otis","Invoice Charges","0.00","0.00","683.81","683.81","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Oxford","Invoice Charges","0.00","0.00","454.53","454.53","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Palmer","Invoice Charges","0.00","801.74","0.00","801.74","Payments","0.00","25.01","327.03","352.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Paxton","Invoice Charges","0.00","921.71","801.82","1723.53","Payments","0.00","328.02","0.00","328.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Peabody","Invoice Charges","308.72","1318.94","921.79","2549.45","Payments","329.01","0.00","0.00","329.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Pelham","Invoice Charges","0.00","0.00","1043.87","1043.87","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Pembroke","Invoice Charges","0.00","1294.21","0.00","1294.21","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Pepperell","Invoice Charges","0.00","126.19","1294.32","1420.51","Payments","0.00","0.00","357.05","357.05","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Peru","Invoice Charges","0.00","233.68","126.21","359.89","Payments","0.00","358.03","0.00","358.03","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Petersham","Invoice Charges","0.00","343.25","233.70","576.95","Payments","334.01","0.00","0.00","334.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Phillipston","Invoice Charges","0.00","684.46","343.28","1027.74","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Pittsfield","Invoice Charges","0.00","454.97","684.52","1139.49","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Plainfield","Invoice Charges","0.00","0.00","455.01","455.01","Payments","0.00","0.00","337.03","337.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Plainville","Invoice Charges","0.00","802.57","0.00","802.57","Payments","0.00","338.02","0.00","338.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Plymouth","Invoice Charges","0.00","922.65","802.64","1725.29","Payments","339.01","25.01","0.00","364.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Plympton","Invoice Charges","0.00","1044.83","922.73","1967.56","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Princeton","Invoice Charges","0.00","0.00","1004.73","1004.73","Payments","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Provincetown","Invoice Charges","0.00","1223.27","0.00","1223.27","Payments","0.00","0.00","342.03","342.03","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Quincy","Invoice Charges","0.00","128.59","1455.74","1584.33","Payments","0.00","343.02","0.00","343.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Randolph","Invoice Charges","0.00","483.04","126.10","609.14","Payments","344.01","0.00","25.02","369.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Raynham","Invoice Charges","0.00","336.29","233.49","569.78","Payments","0.00","25.01","0.00","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Reading","Invoice Charges","0.00","658.08","349.64","1007.72","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rehoboth","Invoice Charges","0.00","458.94","664.59","1123.53","Payments","0.00","0.00","347.03","347.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Revere","Invoice Charges","0.00","0.00","454.63","454.63","Payments","0.00","348.02","0.00","348.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Richmond","Invoice Charges","0.00","779.43","0.00","779.43","Payments","349.01","0.00","0.00","349.01","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rochester","Invoice Charges","0.00","0.00","764.52","764.52","Payments","0.00","0.00","25.02","25.02","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rockland","Invoice Charges","0.00","976.99","896.38","1873.37","Payments","0.00","25.01","0.00","25.01","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rockport","Invoice Charges","0.00","0.00","986.65","986.65","Payments","0.00","0.00","352.03","352.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rowe","Invoice Charges","0.00","1201.26","0.00","1201.26","Payments","0.00","353.02","0.00","353.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rowley","Invoice Charges","0.00","129.97","1178.08","1308.05","Payments","354.01","0.00","0.00","354.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Royalston","Invoice Charges","0.00","231.43","127.48","358.91","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Russell","Invoice Charges","0.00","339.99","240.60","580.59","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Rutland","Invoice Charges","0.00","678.13","343.35","1021.48","Payments","0.00","25.01","357.03","382.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Salem","Invoice Charges","0.00","450.69","671.76","1122.45","Payments","0.00","358.02","0.00","358.02","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Salisbury","Invoice Charges","0.00","0.00","442.00","442.00","Payments","359.01","0.00","0.00","359.01","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sandisfield","Invoice Charges","0.00","757.79","0.00","757.79","Payments","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sandwich","Invoice Charges","0.00","2669.35","2343.82","5013.17","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Saugus","Invoice Charges","411.63","2387.68","1801.15","4600.46","Payments","0.00","0.00","387.05","387.05","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Savoy","Invoice Charges","0.00","0.00","689.19","689.19","Payments","0.00","363.02","25.01","388.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Scituate","Invoice Charges","0.00","2947.41","0.00","2947.41","Payments","364.01","0.00","0.00","364.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Seekonk","Invoice Charges","0.00","433.12","4042.44","4475.56","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sharon","Invoice Charges","0.00","581.29","317.06","898.35","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sheffield","Invoice Charges","0.00","243.17","167.18","410.35","Payments","0.00","0.00","367.03","367.03","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Shelburne","Invoice Charges","0.00","671.11","346.38","1017.49","Payments","0.00","368.02","25.02","393.04","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sherborn","Invoice Charges","0.00","791.00","1167.67","1958.67","Payments","369.01","25.01","0.00","394.02","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Shirley","Invoice Charges","0.00","0.00","528.96","528.96","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Shrewsbury","Invoice Charges","0.00","1109.05","0.00","1109.05","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Shutesbury","Invoice Charges","0.00","273.92","240.51","514.43","Payments","0.00","0.00","372.03","372.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Somerset","Invoice Charges","0.00","3216.10","2866.52","6082.62","Payments","0.00","373.02","0.00","373.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Somerville","Invoice Charges","0.00","0.00","0.00","0.00","Payments","374.01","0.00","0.00","374.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"South.Hadley","Invoice Charges","0.00","0.00","0.00","0.00","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Southampton","Invoice Charges","0.00","41.38","386.25","427.63","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Southborough","Invoice Charges","0.00","416.80","227.34","644.14","Payments","0.00","0.00","377.03","377.03","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Southbridge","Invoice Charges","0.00","496.48","620.32","1116.80","Payments","0.00","378.02","0.00","378.02","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Southwick","Invoice Charges","0.00","506.90","117.11","624.01","Payments","379.01","0.00","0.00","379.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Spencer","Invoice Charges","0.00","656.07","968.49","1624.56","Payments","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Springfield","Invoice Charges","0.00","0.00","454.31","454.31","Payments","0.00","0.00","25.01","25.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sterling","Invoice Charges","0.00","801.36","0.00","801.36","Payments","0.00","0.00","382.03","382.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Stockbridge","Invoice Charges","0.00","921.28","801.44","1722.72","Payments","0.00","383.02","0.00","383.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Stoneham","Invoice Charges","0.00","1043.30","921.37","1964.67","Payments","384.01","0.00","0.00","384.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Stoughton","Invoice Charges","0.00","0.00","1043.39","1043.39","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Stow","Invoice Charges","0.00","1293.62","0.00","1293.62","Payments","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sturbridge","Invoice Charges","0.00","126.13","1293.74","1419.87","Payments","0.00","25.01","387.03","412.04","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sudbury","Invoice Charges","0.00","233.56","126.15","359.71","Payments","0.00","388.02","0.00","388.02","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sunderland","Invoice Charges","0.00","343.09","233.58","576.67","Payments","389.01","0.00","0.00","389.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Sutton","Invoice Charges","0.00","684.13","343.12","1027.25","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Swampscott","Invoice Charges","0.00","454.75","684.20","1138.95","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Swansea","Invoice Charges","0.00","0.00","454.79","454.79","Payments","0.00","0.00","417.05","417.05","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Taunton","Invoice Charges","0.00","802.19","0.00","802.19","Payments","0.00","418.03","0.00","418.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Templeton","Invoice Charges","0.00","922.22","802.27","1724.49","Payments","394.01","0.00","0.00","394.01","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Tewksbury","Invoice Charges","0.00","1044.35","922.30","1966.65","Payments","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Tisbury","Invoice Charges","0.00","0.00","1044.44","1044.44","Payments","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Tolland","Invoice Charges","0.00","1294.90","0.00","1294.90","Payments","0.00","0.00","397.03","397.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Topsfield","Invoice Charges","0.00","126.28","1295.03","1421.31","Payments","0.00","398.02","25.02","423.04","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Townsend","Invoice Charges","0.00","233.81","0.00","233.81","Payments","399.01","0.00","0.00","399.01","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Truro","Invoice Charges","0.00","0.00","233.83","233.83","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Tyngsborough","Invoice Charges","0.00","657.76","349.47","1007.23","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Tyringham","Invoice Charges","0.00","458.72","664.27","1122.99","Payments","0.00","0.00","402.03","402.03","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Upton","Invoice Charges","0.00","0.00","454.41","454.41","Payments","0.00","403.02","0.00","403.02","Credits","0.00","0.00","3.03","3.03","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Uxbridge","Invoice Charges","0.00","779.05","0.00","779.05","Payments","404.01","0.00","0.00","404.01","Credits","0.00","2.02","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Wakefield","Invoice Charges","0.00","861.75","764.15","1625.90","Payments","0.00","25.01","0.00","25.01","Credits","1.01","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
"Wales","Invoice Charges","0.00","976.51","895.95","1872.46","Payments","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00"
