"Milford","Invoice Charges","966.85","4.11","873.99","1622.22","14.13","13.45","467.56","15.49","667.06","17.69","487.02","5149.57","Payments","0.00","4.11","20.90","0.00","285.05","0.00","0.00","15.49","9.58","285.10","0.00","620.23","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Millbury","Invoice Charges","0.00","0.00","1005.21","1854.25","10.56","1625.45","17.29","17.86","463.71","939.21","22.65","5956.19","Payments","0.00","0.00","0.00","286.04","0.00","0.00","17.29","7.77","286.09","0.00","0.00","597.19","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Millis","Invoice Charges","1223.85","5.20","4.69","2091.70","12.48","1862.94","784.38","24.08","22.97","1172.39","949.19","8153.87","Payments","0.00","0.00","287.03","0.00","0.00","25.05","0.00","287.08","0.00","0.00","0.00","599.16","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Millville","Invoice Charges","128.65","0.54","1212.33","2332.03","13.91","2102.05","918.63","25.93","797.91","28.48","1179.58","8740.04","Payments","0.00","288.02","0.00","0.00","13.91","11.13","288.07","0.00","0.00","0.00","25.10","626.23","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Milton","Invoice Charges","238.16","0.00","126.16","2569.96","10.77","2338.73","1005.61","24.15","911.93","1641.67","34.95","8902.09","Payments","289.01","0.00","0.00","25.03","0.00","289.06","0.00","0.00","0.00","25.09","289.11","917.30","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Monroe","Invoice Charges","336.46","1.43","234.89","249.86","3.28","2571.81","12.67","13.14","980.49","1866.46","1638.20","7908.69","Payments","0.00","0.00","25.02","0.00","290.05","0.00","0.00","0.00","25.08","290.10","0.00","630.25","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","49.09","0.00","0.00","57.17","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Monson","Invoice Charges","658.40","2.80","352.33","474.07","4.81","252.53","1183.60","11.06","11.06","2097.19","1868.50","6916.35","Payments","0.00","2.80","22.21","291.04","0.00","0.00","0.00","11.06","302.15","2.95","0.00","632.21","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","49.10","0.00","56.17","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Montague","Invoice Charges","459.16","1.95","666.67","3.56","3.45","473.45","132.82","6.02","1229.24","2337.26","19.95","5333.53","Payments","0.00","0.00","292.03","0.00","0.00","0.00","25.06","292.08","0.00","0.00","0.00","609.17","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Monterey","Invoice Charges","0.00","0.00","454.84","921.84","4.45","4.60","244.99","4.31","133.04","2574.37","15.82","4358.26","Payments","0.00","293.02","0.00","0.00","0.00","4.00","314.12","0.00","0.00","0.00","0.00","611.14","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Montgomery","Invoice Charges","779.80","2.06","1.86","1152.16","6.73","928.11","352.51","11.07","249.38","11.78","12.22","3507.68","Payments","294.01","0.00","0.00","0.00","6.73","312.37","0.00","0.00","0.00","0.00","306.33","919.44","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Mount Washington","Invoice Charges","862.61","3.66","768.21","6.94","6.70","1155.75","681.75","13.43","13.49","482.98","14.24","4009.76","Payments","0.00","0.00","0.00","6.94","301.75","11.39","0.00","0.00","0.00","320.19","0.00","640.27","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Nahant","Invoice Charges","977.46","4.15","900.55","1622.38","13.07","13.57","13.18","13.68","672.47","14.74","15.29","4260.54","Payments","0.00","0.00","25.02","296.04","0.00","0.00","0.00","0.00","321.17","0.00","0.00","642.23","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Nantucket","Invoice Charges","0.00","0.00","987.13","1852.81","10.34","10.73","10.43","10.82","468.94","932.27","15.41","4298.88","Payments","0.00","0.00","322.04","0.00","0.00","0.00","0.00","307.90","14.25","0.00","0.00","644.19","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Natick","Invoice Charges","1201.84","4.90","3.28","3.68","3.56","1853.69","798.78","13.59","13.64","1163.29","18.60","5078.85","Payments","0.00","298.02","0.00","0.00","0.00","0.00","323.13","0.00","0.00","0.00","0.00","621.15","Credits","49.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","58.10","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Needham","Invoice Charges","130.03","0.00","0.00","2327.56","8.87","2096.88","896.20","20.54","800.77","23.22","24.09","6328.16","Payments","299.01","0.00","0.00","0.00","0.00","324.11","0.00","0.00","0.00","0.00","299.11","922.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"New Ashford","Invoice Charges","0.00","0.00","127.55","2570.18","11.09","2337.74","1016.39","24.34","887.47","1641.79","234.90","8851.45","Payments","0.00","0.00","0.00","0.00","311.14","13.95","0.00","0.00","0.00","300.10","25.10","650.29","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"New Bedford","Invoice Charges","1128.22","4.79","779.98","255.67","7.57","2577.50","18.17","18.85","3262.58","2082.47","40.25","10176.05","Payments","0.00","0.00","0.00","326.07","0.00","0.00","0.00","0.00","301.09","25.09","0.00","652.25","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"New Braintree","Invoice Charges","909.29","3.86","472.80","474.38","6.30","254.05","1649.95","14.60","216.37","2101.42","23.12","6126.14","Payments","0.00","0.00","327.05","0.00","0.00","0.00","0.00","302.08","25.08","0.00","0.00","654.21","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"New Marlborough","Invoice Charges","279.69","1.19","412.87","1.55","1.50","471.42","83.35","206.61","749.22","2333.92","16.48","4557.80","Payments","0.00","304.21","23.82","0.00","0.00","0.00","303.07","25.07","0.00","0.00","0.00","656.17","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"New Salem","Invoice Charges","0.00","0.00","428.24","921.66","4.29","4.45","432.38","4.90","127.29","2574.93","16.40","4514.54","Payments","304.01","0.00","0.00","0.00","0.00","304.06","25.06","0.00","0.00","0.00","304.11","937.24","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Newbury","Invoice Charges","1700.15","7.22","6.52","1157.36","11.79","1138.08","770.78","18.94","538.51","268.15","21.15","5638.65","Payments","0.00","0.00","0.00","0.00","305.05","25.05","0.00","0.00","0.00","305.10","0.00","635.20","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Newburyport","Invoice Charges","1927.84","8.18","1700.13","15.47","220.73","1165.10","1476.97","26.25","778.70","497.33","30.44","7847.14","Payments","0.00","0.00","0.00","306.04","25.04","0.00","0.00","0.00","306.09","0.00","25.10","662.27","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Newton","Invoice Charges","2861.50","12.15","2561.44","1844.30","28.55","29.62","1335.12","35.42","1962.67","41.19","42.63","10754.59","Payments","0.00","0.00","307.03","25.03","0.00","0.00","0.00","307.08","0.00","25.09","0.00","664.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Norfolk","Invoice Charges","0.00","0.00","2601.76","1859.62","16.97","1632.09","23.74","23.33","1115.74","948.27","32.05","8253.57","Payments","0.00","308.02","25.02","0.00","0.00","0.00","308.07","0.00","25.08","0.00","0.00","666.19","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"North.Adams","Invoice Charges","769.82","213.26","2.95","2090.95","8.88","1859.17","509.00","15.46","15.46","1165.03","16.65","6666.63","Payments","309.01","309.02","309.03","334.05","309.05","309.06","309.07","309.08","309.09","334.17","309.11","3449.74","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","12.01","12.02","12.03","12.04","12.05","12.06","12.07","12.08","12.09","12.10","0.00","120.55"
"North.Andover","Invoice Charges","248.48","0.00","2319.12","2336.04","17.76","2106.05","1724.28","34.41","1525.36","39.61","41.04","10392.15","Payments","322.02","322.04","322.06","322.08","322.10","322.12","347.20","322.16","322.18","322.20","322.22","3568.38","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","61.53","12.01","310.03","310.04","310.05","310.06","310.07","310.08","310.09","310.10","310.11","2864.17"
"North.Attleborough","Invoice Charges","780.46","3.31","428.69","2574.80","14.29","2342.36","3287.59","38.60","2947.75","1662.84","57.03","14137.72","Payments","0.00","0.00","0.00","311.04","0.00","25.05","0.00","0.00","311.09","0.00","0.00","647.18","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"North.Brookfield","Invoice Charges","479.63","2.04","331.58","249.67","3.07","2572.81","13.55","14.06","1391.74","1868.09","26.64","6952.88","Payments","0.00","0.00","312.03","0.00","3.07","21.97","0.00","312.08","0.00","0.00","25.10","674.25","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"North.Reading","Invoice Charges","1303.34","5.53","676.49","476.65","7.14","254.91","2361.55","13.24","13.24","2100.49","18.22","7230.80","Payments","0.00","318.55","68.01","335.06","7.14","254.91","981.17","13.24","13.24","928.85","18.22","2938.39","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Northampton","Invoice Charges","118.55","0.00","175.00","0.00","0.00","469.87","34.32","0.61","316.74","2329.35","11.74","3456.18","Payments","314.01","0.00","0.00","0.00","0.00","339.08","0.00","0.00","25.08","0.00","314.11","992.28","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","13.13","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Northborough","Invoice Charges","0.00","0.00","620.91","923.68","6.24","5.14","330.23","6.56","183.96","2576.67","16.83","4670.22","Payments","0.00","0.00","25.01","0.00","315.05","0.00","0.00","6.56","18.51","315.10","0.00","680.23","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Northbridge","Invoice Charges","1071.98","4.55","4.11","1154.68","7.89","929.33","488.17","14.10","341.71","261.30","15.34","4293.16","Payments","0.00","0.00","0.00","316.04","0.00","0.00","25.06","0.00","316.09","0.00","0.00","657.19","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.09","0.00","0.00","9.09","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Northfield","Invoice Charges","0.00","845.72","742.58","8.64","5.26","1155.53","649.37","13.02","341.72","482.59","15.19","4259.62","Payments","0.00","0.00","317.03","0.00","0.00","25.05","0.00","317.08","0.00","0.00","0.00","659.16","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.08","0.00","0.00","0.00","8.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Norton","Invoice Charges","0.00","3283.55","2926.64","1650.89","31.00","32.06","1530.17","37.31","2250.30","45.51","47.22","11834.65","Payments","0.00","318.02","0.00","0.00","25.04","0.00","318.07","0.00","0.00","0.00","25.10","686.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","0.00","0.00","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Norwell","Invoice Charges","0.00","0.00","2403.39","1858.84","16.10","1631.20","21.54","22.35","1119.64","26.32","27.20","7126.58","Payments","319.01","0.00","0.00","25.03","0.00","319.06","0.00","0.00","0.00","25.09","319.11","1007.30","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","0.00","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Norwood","Invoice Charges","0.00","2937.63","0.00","2111.42","20.65","1870.03","1915.55","36.12","36.27","1185.22","39.99","10152.88","Payments","0.00","0.00","0.00","25.02","320.05","0.00","0.00","0.00","25.08","320.10","0.00","690.25","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Oak Bluffs","Invoice Charges","0.00","126.06","1293.04","2333.87","13.78","2101.98","22.48","23.32","824.61","24.63","25.56","6789.33","Payments","0.00","25.01","0.00","321.04","0.00","0.00","0.00","23.32","322.84","0.00","0.00","692.21","Credits","0.00","0.00","0.00","53.08","0.00","0.00","0.00","0.00","0.00","0.00","0.00","53.08","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Oakham","Invoice Charges","0.00","233.42","126.07","2569.64","10.50","10.89","1053.69","15.31","935.20","1631.89","24.91","6611.52","Payments","0.00","0.00","322.03","0.00","0.00","0.00","25.06","322.08","0.00","0.00","0.00","669.17","Credits","0.00","0.00","52.06","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","52.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Orange","Invoice Charges","0.00","342.89","233.45","0.86","0.83","2570.51","11.30","10.35","1053.60","1864.38","22.79","6110.96","Payments","0.00","323.02","0.00","0.00","0.00","25.05","323.07","0.00","0.00","0.00","0.00","671.14","Credits","0.00","51.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.11","62.15","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Orleans","Invoice Charges","0.00","683.75","0.00","472.77","3.42","251.06","1296.43","8.63","8.67","2096.11","17.57","4838.41","Payments","324.01","0.00","0.00","0.00","3.42","345.68","0.00","0.00","0.00","0.00","341.68","1014.79","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.10","0.00","11.11","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Otis","Invoice Charges","0.00","0.00","683.81","2.90","2.81","471.39","129.24","3.78","1297.31","2336.53","17.71","4945.48","Payments","0.00","0.00","0.00","2.90","327.86","19.32","0.00","0.00","0.00","350.19","0.00","700.27","Credits","0.00","0.00","0.00","0.00","0.00","49.06","0.00","0.00","9.09","0.00","0.00","58.15","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Oxford","Invoice Charges","0.00","0.00","454.53","922.97","4.22","4.38","237.76","5.20","131.32","2573.75","15.18","4349.31","Payments","0.00","0.00","25.02","326.04","0.00","0.00","0.00","0.00","351.17","0.00","0.00","702.23","Credits","0.00","0.00","0.00","0.00","0.00","0.00","49.07","8.08","0.00","0.00","0.00","57.15","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
