"Gosnold","Invoice Charges","0.00","1043.78","0.00","1856.74","1625.55","18.33","16.88","472.16","5033.44","Payments","209.01","0.00","0.00","0.00","0.00","227.39","6.72","0.00","443.12","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Grafton","Invoice Charges","1294.09","5.50","4.96","2093.24","1863.95","21.35","822.71","24.90","6130.70","Payments","0.00","0.00","0.00","0.00","235.09","0.00","0.00","0.00","235.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Granby","Invoice Charges","126.18","1294.75","0.48","2338.56","2102.16","23.89","945.15","830.02","7661.19","Payments","0.00","0.00","0.00","236.07","0.00","0.00","0.00","0.00","236.07","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Granville","Invoice Charges","233.65","127.18","0.90","2570.76","2338.64","21.36","1064.82","948.01","7305.32","Payments","0.00","0.00","212.93","24.12","0.00","0.00","0.00","0.00","237.05","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Great Barrington","Invoice Charges","343.22","235.14","0.50","249.78","2572.05","13.41","13.04","1056.78","4483.92","Payments","0.00","238.03","0.00","0.00","0.00","0.00","213.07","25.07","476.17","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Greenfield","Invoice Charges","684.39","2.00","345.05","473.34","252.82","6.54","1300.04","11.08","3075.26","Payments","214.01","0.00","0.00","0.00","0.00","214.06","25.06","0.00","453.13","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Groton","Invoice Charges","454.93","1.93","686.20","4.85","474.58","5.97","132.02","1301.13","3061.61","Payments","0.00","0.00","0.00","0.00","215.05","5.97","19.08","0.00","240.10","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Groveland","Invoice Charges","0.00","0.00","454.97","923.08","4.77","4.93","238.51","132.13","1758.39","Payments","0.00","0.00","0.00","216.04","4.77","4.93","15.34","0.00","241.08","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hadley","Invoice Charges","802.48","3.28","2.84","1152.20","927.27","9.99","352.93","245.03","3496.02","Payments","31.01","31.02","248.06","162.20","63.13","31.06","31.07","0.00","597.55","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Halifax","Invoice Charges","922.56","3.78","805.03","5.93","1155.68","9.91","694.15","355.09","3952.13","Payments","32.01","250.04","57.05","32.04","188.27","32.06","250.14","0.00","841.61","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hamilton","Invoice Charges","1044.73","3.51","925.82","1621.84","13.77","14.29","468.09","700.10","4792.15","Payments","219.01","3.51","21.50","0.00","0.00","219.06","0.00","25.07","488.15","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hampden","Invoice Charges","0.00","0.00","1044.83","1854.43","1626.40","18.28","17.74","18.34","4580.02","Payments","0.00","0.00","0.00","0.00","220.05","0.00","17.74","7.32","245.11","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hancock","Invoice Charges","1188.21","5.05","4.56","2092.79","1862.60","20.92","20.25","20.99","5215.37","Payments","0.00","0.00","0.00","221.04","0.00","20.92","4.13","0.00","246.09","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hanover","Invoice Charges","131.06","0.56","1200.47","2332.27","14.13","14.60","884.17","804.76","5382.02","Payments","0.00","0.00","222.03","0.00","14.13","10.91","0.00","0.00","247.07","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hanson","Invoice Charges","235.74","1.00","129.88","0.60","2328.14","10.38","1015.02","892.43","4613.19","Payments","0.00","223.02","0.00","0.60","24.43","0.00","223.07","0.00","471.12","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hardwick","Invoice Charges","346.25","0.52","0.47","248.05","1.41","2571.11","11.07","1006.94","4185.82","Payments","224.01","0.00","0.00","25.02","0.00","224.06","0.00","0.00","473.09","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Harvard","Invoice Charges","0.00","0.00","339.62","471.20","3.23","250.88","1215.72","9.04","2289.69","Payments","0.00","0.00","25.01","0.00","225.05","0.00","0.00","9.04","259.10","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","99.05","0.00","0.00","0.00","99.05","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Harwich","Invoice Charges","445.80","1.89","679.13","4.79","4.65","474.68","132.22","1195.55","2938.71","Payments","0.00","0.00","0.00","226.04","0.00","0.00","25.06","0.00","251.10","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","99.04","0.00","0.00","0.00","0.00","99.04","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hatfield","Invoice Charges","0.00","0.00","450.21","923.06","5.12","5.31","238.67","137.36","1759.73","Payments","0.00","0.00","227.03","0.00","0.00","5.31","19.74","0.00","252.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","99.03","0.00","0.00","0.00","0.00","0.00","99.03","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Haverhill","Invoice Charges","771.87","3.28","2.96","1153.37","7.41","928.80","360.86","248.88","3477.43","Payments","0.00","228.02","0.00","0.00","7.41","17.63","228.07","0.00","481.13","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","99.02","0.00","0.00","0.00","0.00","99.07","0.00","198.09","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hawley","Invoice Charges","887.68","3.77","760.36","6.46","6.25","1156.53","675.66","360.02","3856.73","Payments","229.01","0.00","0.00","6.46","6.25","241.38","0.00","0.00","483.10","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","99.01","0.00","0.00","0.00","0.00","99.06","0.00","0.00","198.07","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Heath","Invoice Charges","967.32","4.11","874.42","1622.24","14.15","13.68","468.01","667.62","4631.55","Payments","0.00","0.00","25.02","0.00","230.05","0.00","0.00","0.00","255.07","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hingham","Invoice Charges","0.00","0.00","1005.69","1854.15","10.68","1625.58","17.41","464.07","4977.58","Payments","0.00","0.00","25.01","231.04","0.00","0.00","0.00","25.07","281.12","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hinsdale","Invoice Charges","1224.43","5.20","4.70","2091.94","12.70","1863.17","785.08","24.32","6011.54","Payments","0.00","0.00","232.03","0.00","0.00","0.00","25.06","0.00","257.09","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holbrook","Invoice Charges","128.71","0.55","1212.91","2332.26","14.13","2102.35","919.28","932.63","7642.82","Payments","0.00","233.02","0.00","0.00","0.00","25.05","233.07","0.00","491.14","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holden","Invoice Charges","238.27","0.01","126.23","2570.19","11.09","2339.02","1141.53","913.30","7339.64","Payments","234.01","0.00","0.00","0.00","11.09","248.01","0.00","0.00","493.11","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holland","Invoice Charges","336.63","1.43","235.01","249.97","3.28","2708.03","13.46","981.76","4529.57","Payments","0.00","0.00","0.00","25.03","235.05","0.00","0.00","0.00","260.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holliston","Invoice Charges","658.73","2.80","352.50","474.08","142.03","253.34","1184.98","11.92","3080.38","Payments","0.00","0.00","25.02","236.04","0.00","0.00","0.00","0.00","261.06","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Holyoke","Invoice Charges","459.38","1.95","667.00","141.67","4.14","474.17","133.61","1231.87","3113.79","Payments","0.00","1.95","260.09","0.00","0.00","0.00","0.00","25.07","287.11","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hopedale","Invoice Charges","0.00","0.00","594.05","922.66","5.25","5.45","245.94","134.15","1907.50","Payments","0.00","238.02","0.00","0.00","0.00","0.00","263.13","0.00","501.15","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hopkinton","Invoice Charges","780.18","142.29","2.08","1153.53","7.56","928.97","353.72","250.54","3618.87","Payments","239.01","0.00","0.00","0.00","0.00","264.11","0.00","0.00","503.12","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hubbardston","Invoice Charges","863.03","3.66","768.58","6.96","6.73","1156.01","682.30","350.46","3837.73","Payments","0.00","0.00","0.00","0.00","246.78","18.31","0.00","0.00","265.09","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hudson","Invoice Charges","1674.49","7.11","1498.90","1628.01","18.66","19.36","783.25","1151.22","6781.00","Payments","0.00","0.00","0.00","266.07","0.00","0.00","0.00","0.00","266.07","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Hull","Invoice Charges","0.00","0.00","2334.78","1858.76","16.13","1631.22","22.90","1089.64","6953.43","Payments","0.00","0.00","267.05","0.00","0.00","0.00","0.00","0.00","267.05","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Huntington","Invoice Charges","268.26","1.13","0.09","2087.78","8.58","1858.89","188.71","16.57","4430.01","Payments","0.00","244.15","0.09","23.79","0.00","0.00","243.07","16.57","527.67","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ipswich","Invoice Charges","275.86","0.14","2574.80","2338.63","20.32","2108.77","1913.10","1692.17","10923.79","Payments","244.01","0.00","0.00","0.00","0.00","244.06","25.06","0.00","513.13","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Kingston","Invoice Charges","663.63","2.82","364.53","2574.03","14.82","2341.89","2798.59","36.05","8796.36","Payments","0.00","0.00","0.00","0.00","245.05","25.05","0.00","0.00","270.10","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lakeville","Invoice Charges","952.01","4.04","658.15","254.40","6.67","2576.53","17.18","2754.82","7223.80","Payments","0.00","0.00","0.00","246.04","6.67","18.37","0.00","0.00","271.08","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lancaster","Invoice Charges","883.82","3.75","459.55","474.56","6.37","6.61","1602.99","13.42","3451.07","Payments","0.00","0.00","247.03","25.03","0.00","0.00","0.00","0.00","272.06","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lanesborough","Invoice Charges","258.07","1.10","380.99","1.56","1.52","471.44","77.18","691.00","1882.86","Payments","0.00","248.02","25.02","0.00","0.00","0.00","248.07","0.00","521.11","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lawrence","Invoice Charges","0.00","0.00","0.00","921.15","2.64","2.74","452.58","249.59","1628.70","Payments","249.01","0.00","0.00","25.01","0.00","249.06","0.00","25.07","548.15","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lee","Invoice Charges","0.00","0.00","0.00","1150.07","4.71","924.98","210.85","148.35","2438.96","Payments","0.00","0.00","0.00","0.00","250.05","0.00","25.06","0.00","275.11","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Leicester","Invoice Charges","1177.80","5.00","1038.69","9.44","8.13","1158.50","903.35","476.71","4777.62","Payments","0.00","0.00","0.00","251.04","0.00","25.05","0.00","0.00","276.09","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lenox","Invoice Charges","594.36","2.52","532.04","1618.22","10.25","10.59","281.59","412.32","3461.89","Payments","0.00","0.00","252.03","0.00","10.25","10.59","4.20","0.00","277.07","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Leominster","Invoice Charges","0.00","0.00","1120.70","1853.67","11.08","1625.99","17.81","529.03","5158.28","Payments","0.00","253.02","0.00","25.03","0.00","0.00","253.07","0.00","531.12","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Leverett","Invoice Charges","281.18","0.12","0.10","2087.80","8.59","1858.90","195.98","16.56","4449.23","Payments","254.01","0.00","0.10","24.92","0.00","254.06","0.00","0.00","533.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lexington","Invoice Charges","369.60","1.57","3450.98","2343.68","25.24","2112.78","2558.54","2262.48","13124.87","Payments","0.00","1.57","23.44","0.00","255.05","0.00","0.00","25.07","305.13","Credits","0.00","0.00","0.00","0.00","0.00","0.00","7.07","0.00","7.07","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Leyden","Invoice Charges","197.13","0.84","108.29","2570.94","10.77","2338.74","844.78","759.33","6830.82","Payments","0.00","0.00","0.00","256.04","0.00","0.00","25.06","0.00","281.10","Credits","0.00","0.00","0.00","0.00","0.00","6.06","0.00","0.00","6.06","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lincoln","Invoice Charges","609.59","2.59","421.43","250.84","4.22","2574.00","14.69","1767.82","5645.18","Payments","0.00","0.00","257.03","0.00","0.00","25.05","0.00","0.00","282.08","Credits","0.00","0.00","0.00","0.00","5.05","0.00","0.00","0.00","5.05","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Littleton","Invoice Charges","762.03","3.24","395.24","473.71","5.64","253.36","1383.16","11.60","3287.98","Payments","0.00","258.02","0.00","0.00","5.64","19.40","258.07","0.00","541.13","Credits","0.00","0.00","0.00","4.04","0.00","0.00","0.00","0.00","4.04","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Longmeadow","Invoice Charges","206.13","0.00","304.28","1.05","1.02","470.92","60.70","2.11","1046.21","Payments","259.01","0.00","0.00","1.05","1.02","282.02","0.00","0.00","543.10","Credits","0.00","0.00","3.03","0.00","0.00","0.00","0.00","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lowell","Invoice Charges","0.00","0.00","874.47","924.75","7.28","6.45","464.33","8.45","2285.73","Payments","0.00","0.00","25.02","0.00","260.05","0.00","0.00","0.00","285.07","Credits","0.00","2.02","0.00","0.00","0.00","0.00","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Ludlow","Invoice Charges","801.29","3.40","3.07","1153.47","6.88","928.29","353.54","12.58","3262.52","Payments","0.00","3.40","3.07","279.58","0.00","0.00","0.00","12.58","298.63","Credits","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"Lunenburg","Invoice Charges","921.19","3.91","804.89","6.25","6.06","1156.36","694.45","14.04","3607.15","Payments","0.00","0.00","262.03","0.00","0.00","0.00","25.06","0.00","287.09","Credits","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
