"Rochester","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Rockland","Invoice Charges","0.00","976.99","976.99","Payments","0.00","25.01","25.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Rockport","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Rowe","Invoice Charges","0.00","1201.26","1201.26","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Rowley","Invoice Charges","0.00","129.97","129.97","Payments","354.01","0.00","354.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Royalston","Invoice Charges","0.00","231.43","231.43","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Russell","Invoice Charges","0.00","339.99","339.99","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Rutland","Invoice Charges","0.00","678.13","678.13","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Salem","Invoice Charges","0.00","450.69","450.69","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Salisbury","Invoice Charges","0.00","0.00","0.00","Payments","359.01","0.00","359.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sandisfield","Invoice Charges","0.00","757.79","757.79","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sandwich","Invoice Charges","0.00","2669.35","2669.35","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Saugus","Invoice Charges","411.63","2387.68","2799.31","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Savoy","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Scituate","Invoice Charges","0.00","2947.41","2947.41","Payments","364.01","0.00","364.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Seekonk","Invoice Charges","0.00","433.12","433.12","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sharon","Invoice Charges","0.00","581.29","581.29","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sheffield","Invoice Charges","0.00","243.17","243.17","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Shelburne","Invoice Charges","0.00","671.11","671.11","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sherborn","Invoice Charges","0.00","791.00","791.00","Payments","369.01","25.01","394.02","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Shirley","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Shrewsbury","Invoice Charges","0.00","1109.05","1109.05","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Shutesbury","Invoice Charges","0.00","273.92","273.92","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Somerset","Invoice Charges","0.00","3216.10","3216.10","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Somerville","Invoice Charges","0.00","0.00","0.00","Payments","374.01","0.00","374.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"South.Hadley","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Southampton","Invoice Charges","0.00","41.38","41.38","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Southborough","Invoice Charges","0.00","416.80","416.80","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Southbridge","Invoice Charges","0.00","496.48","496.48","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Southwick","Invoice Charges","0.00","506.90","506.90","Payments","379.01","0.00","379.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Spencer","Invoice Charges","0.00","656.07","656.07","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Springfield","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sterling","Invoice Charges","0.00","801.36","801.36","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Stockbridge","Invoice Charges","0.00","921.28","921.28","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Stoneham","Invoice Charges","0.00","1043.30","1043.30","Payments","384.01","0.00","384.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Stoughton","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Stow","Invoice Charges","0.00","1293.62","1293.62","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sturbridge","Invoice Charges","0.00","126.13","126.13","Payments","0.00","25.01","25.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sudbury","Invoice Charges","0.00","233.56","233.56","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sunderland","Invoice Charges","0.00","343.09","343.09","Payments","389.01","0.00","389.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Sutton","Invoice Charges","0.00","684.13","684.13","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Swampscott","Invoice Charges","0.00","454.75","454.75","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Swansea","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Taunton","Invoice Charges","0.00","802.19","802.19","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Templeton","Invoice Charges","0.00","922.22","922.22","Payments","394.01","0.00","394.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Tewksbury","Invoice Charges","0.00","1044.35","1044.35","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Tisbury","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Tolland","Invoice Charges","0.00","1294.90","1294.90","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Topsfield","Invoice Charges","0.00","126.28","126.28","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Townsend","Invoice Charges","0.00","233.81","233.81","Payments","399.01","0.00","399.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Truro","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Tyngsborough","Invoice Charges","0.00","657.76","657.76","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Tyringham","Invoice Charges","0.00","458.72","458.72","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Upton","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Uxbridge","Invoice Charges","0.00","779.05","779.05","Payments","404.01","0.00","404.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wakefield","Invoice Charges","0.00","861.75","861.75","Payments","0.00","25.01","25.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wales","Invoice Charges","0.00","976.51","976.51","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Walpole","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Waltham","Invoice Charges","0.00","1200.68","1200.68","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Ware","Invoice Charges","0.00","129.91","129.91","Payments","409.01","0.00","409.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wareham","Invoice Charges","0.00","231.32","231.32","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Warren","Invoice Charges","0.00","339.82","339.82","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Warwick","Invoice Charges","0.00","677.81","677.81","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Washington","Invoice Charges","0.00","450.48","450.48","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Watertown","Invoice Charges","0.00","314.99","314.99","Payments","414.01","0.00","414.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wayland","Invoice Charges","0.00","757.41","757.41","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Webster","Invoice Charges","0.00","871.22","871.22","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wellesley","Invoice Charges","0.00","1006.26","1006.26","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wellfleet","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wendell","Invoice Charges","0.00","1213.61","1213.61","Payments","419.01","0.00","419.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wenham","Invoice Charges","0.00","126.30","126.30","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"West.Boylston","Invoice Charges","0.00","361.52","361.52","Payments","421.01","0.00","421.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","13.01","0.00","13.01"
"West.Bridgewater","Invoice Charges","0.00","978.49","978.49","Payments","435.02","0.00","435.02","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","422.01","0.00","422.01"
"West.Brookfield","Invoice Charges","0.00","1025.43","1025.43","Payments","0.00","25.01","25.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"West.Newbury","Invoice Charges","0.00","1026.66","1026.66","Payments","424.01","0.00","424.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"West.Springfield","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"West.Stockbridge","Invoice Charges","0.00","584.51","584.51","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"West.Tisbury","Invoice Charges","0.00","2695.44","2695.44","Payments","0.00","422.01","422.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westborough","Invoice Charges","0.00","1502.95","1502.95","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westfield","Invoice Charges","0.00","0.00","0.00","Payments","429.01","0.00","429.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westford","Invoice Charges","0.00","2412.30","2412.30","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westhampton","Invoice Charges","0.00","16.36","16.36","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westminster","Invoice Charges","0.00","258.81","258.81","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Weston","Invoice Charges","0.00","1015.48","1015.48","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westport","Invoice Charges","0.00","2264.15","2264.15","Payments","434.01","0.00","434.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Westwood","Invoice Charges","0.00","1123.23","1123.23","Payments","0.00","25.01","25.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Weymouth","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Whately","Invoice Charges","0.00","315.76","315.76","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Whitman","Invoice Charges","0.00","2517.30","2517.30","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wilbraham","Invoice Charges","0.00","413.24","413.24","Payments","439.01","0.00","439.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Williamsburg","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Williamstown","Invoice Charges","0.00","1293.04","1293.04","Payments","0.00","25.01","25.01","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wilmington","Invoice Charges","0.00","126.07","126.07","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Winchendon","Invoice Charges","0.00","233.45","233.45","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Winchester","Invoice Charges","0.00","342.92","342.92","Payments","444.01","0.00","444.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Windsor","Invoice Charges","0.00","683.81","683.81","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Winthrop","Invoice Charges","0.00","454.53","454.53","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Woburn","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Worcester","Invoice Charges","0.00","801.82","801.82","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Worthington","Invoice Charges","0.00","1271.78","1271.78","Payments","449.01","0.00","449.01","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Wrentham","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","1.01","0.00","1.01","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
"Yarmouth","Invoice Charges","0.00","0.00","0.00","Payments","0.00","0.00","0.00","Credits","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","Transfers","0.00","0.00","0.00"
