"Mattapoisett","Invoice Charges","922.14","3.92","978.67","6.82","1911.55","Payments","0.00","276.94","21.09","0.00","298.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Maynard","Invoice Charges","1044.25","178.26","2.95","1619.21","2844.67","Payments","274.01","0.00","0.00","0.00","274.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Medfield","Invoice Charges","0.00","0.00","1044.35","1854.42","2898.77","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Medford","Invoice Charges","1294.79","5.50","4.97","2093.24","3398.50","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Medway","Invoice Charges","126.26","0.54","1295.38","2332.41","3754.59","Payments","0.00","0.00","277.03","25.03","302.06","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Melrose","Invoice Charges","233.79","0.99","126.28","2569.88","2930.94","Payments","0.00","278.02","25.02","0.00","303.04","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Mendon","Invoice Charges","343.42","0.27","234.05","248.69","826.43","Payments","279.01","0.27","24.74","0.00","304.02","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Merrimac","Invoice Charges","684.78","2.91","346.08","474.27","1508.04","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Methuen","Invoice Charges","445.58","1.89","678.81","4.79","1131.07","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Middleborough","Invoice Charges","0.00","0.00","449.99","921.86","1371.85","Payments","0.00","0.00","282.03","0.00","282.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Middlefield","Invoice Charges","771.49","3.28","1.87","1152.18","1928.82","Payments","0.00","283.02","0.00","25.03","308.05","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Middleton","Invoice Charges","887.26","2.56","758.90","5.70","1654.42","Payments","284.01","0.00","25.02","0.00","309.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Milford","Invoice Charges","966.85","4.11","873.99","1622.22","3467.17","Payments","0.00","4.11","20.90","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Millbury","Invoice Charges","0.00","0.00","1005.21","1854.25","2859.46","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Millis","Invoice Charges","1223.85","5.20","4.69","2091.70","3325.44","Payments","0.00","0.00","287.03","0.00","287.03","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Millville","Invoice Charges","128.65","0.54","1212.33","2332.03","3673.55","Payments","0.00","288.02","0.00","0.00","288.02","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Milton","Invoice Charges","238.16","0.00","126.16","2569.96","2934.28","Payments","289.01","0.00","0.00","25.03","314.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Monroe","Invoice Charges","336.46","1.43","234.89","249.86","822.64","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Monson","Invoice Charges","658.40","2.80","352.33","474.07","1487.60","Payments","0.00","2.80","22.21","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Montague","Invoice Charges","459.16","1.95","666.67","3.56","1131.34","Payments","0.00","0.00","292.03","0.00","292.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Monterey","Invoice Charges","0.00","0.00","454.84","921.84","1376.68","Payments","0.00","293.02","0.00","0.00","293.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Montgomery","Invoice Charges","779.80","2.06","1.86","1152.16","1935.88","Payments","294.01","0.00","0.00","0.00","294.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Mount Washington","Invoice Charges","862.61","3.66","768.21","6.94","1641.42","Payments","0.00","0.00","0.00","6.94","6.94","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Nahant","Invoice Charges","977.46","4.15","900.55","1622.38","3504.54","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Nantucket","Invoice Charges","0.00","0.00","987.13","1852.81","2839.94","Payments","0.00","0.00","322.04","0.00","322.04","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Natick","Invoice Charges","1201.84","4.90","3.28","3.68","1213.70","Payments","0.00","298.02","0.00","0.00","298.02","Credits","49.01","0.00","0.00","0.00","49.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Needham","Invoice Charges","130.03","0.00","0.00","2327.56","2457.59","Payments","299.01","0.00","0.00","0.00","299.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"New Ashford","Invoice Charges","0.00","0.00","127.55","2570.18","2697.73","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"New Bedford","Invoice Charges","1128.22","4.79","779.98","255.67","2168.66","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"New Braintree","Invoice Charges","909.29","3.86","472.80","474.38","1860.33","Payments","0.00","0.00","327.05","0.00","327.05","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"New Marlborough","Invoice Charges","279.69","1.19","412.87","1.55","695.30","Payments","0.00","304.21","23.82","0.00","328.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"New Salem","Invoice Charges","0.00","0.00","428.24","921.66","1349.90","Payments","304.01","0.00","0.00","0.00","304.01","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Newbury","Invoice Charges","1700.15","7.22","6.52","1157.36","2871.25","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Newburyport","Invoice Charges","1927.84","8.18","1700.13","15.47","3651.62","Payments","0.00","0.00","0.00","0.00","0.00","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Newton","Invoice Charges","2861.50","12.15","2561.44","1844.30","7279.39","Payments","0.00","0.00","307.03","25.03","332.06","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Norfolk","Invoice Charges","0.00","0.00","2601.76","1859.62","4461.38","Payments","0.00","308.02","25.02","0.00","333.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"North.Adams","Invoice Charges","769.82","213.26","2.95","2090.95","3076.98","Payments","309.01","309.02","309.03","25.01","952.07","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","12.01","12.02","12.03","0.00","36.06"
"North.Andover","Invoice Charges","248.48","0.00","2319.12","2336.04","4903.64","Payments","322.02","322.04","322.06","0.00","966.12","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","61.53","12.01","310.03","0.00","383.57"
"North.Attleborough","Invoice Charges","780.46","3.31","428.69","2574.80","3787.26","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"North.Brookfield","Invoice Charges","479.63","2.04","331.58","249.67","1062.92","Payments","0.00","0.00","312.03","0.00","312.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"North.Reading","Invoice Charges","1303.34","5.53","676.49","476.65","2462.01","Payments","0.00","318.55","68.01","335.06","721.62","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Northampton","Invoice Charges","118.55","0.00","175.00","0.00","293.55","Payments","314.01","0.00","0.00","0.00","314.01","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Northborough","Invoice Charges","0.00","0.00","620.91","923.68","1544.59","Payments","0.00","0.00","25.01","0.00","25.01","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Northbridge","Invoice Charges","1071.98","4.55","4.11","1154.68","2235.32","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Northfield","Invoice Charges","0.00","845.72","742.58","8.64","1596.94","Payments","0.00","0.00","317.03","0.00","317.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Norton","Invoice Charges","0.00","3283.55","2926.64","1650.89","7861.08","Payments","0.00","318.02","0.00","0.00","318.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Norwell","Invoice Charges","0.00","0.00","2403.39","1858.84","4262.23","Payments","319.01","0.00","0.00","25.03","344.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Norwood","Invoice Charges","0.00","2937.63","0.00","2111.42","5049.05","Payments","0.00","0.00","0.00","25.02","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Oak Bluffs","Invoice Charges","0.00","126.06","1293.04","2333.87","3752.97","Payments","0.00","25.01","0.00","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Oakham","Invoice Charges","0.00","233.42","126.07","2569.64","2929.13","Payments","0.00","0.00","322.03","0.00","322.03","Credits","0.00","0.00","52.06","0.00","52.06","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Orange","Invoice Charges","0.00","342.89","233.45","0.86","577.20","Payments","0.00","323.02","0.00","0.00","323.02","Credits","0.00","51.04","0.00","0.00","51.04","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Orleans","Invoice Charges","0.00","683.75","0.00","472.77","1156.52","Payments","324.01","0.00","0.00","0.00","324.01","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Otis","Invoice Charges","0.00","0.00","683.81","2.90","686.71","Payments","0.00","0.00","0.00","2.90","2.90","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Oxford","Invoice Charges","0.00","0.00","454.53","922.97","1377.50","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Palmer","Invoice Charges","0.00","801.74","0.00","1153.64","1955.38","Payments","0.00","25.01","327.03","0.00","352.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Paxton","Invoice Charges","0.00","921.71","801.82","8.20","1731.73","Payments","0.00","328.02","0.00","0.00","328.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Peabody","Invoice Charges","308.72","1318.94","921.79","1951.79","4501.24","Payments","329.01","0.00","0.00","0.00","329.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Pelham","Invoice Charges","0.00","0.00","1043.87","1854.42","2898.29","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Pembroke","Invoice Charges","0.00","1294.21","0.00","2098.12","3392.33","Payments","0.00","0.00","0.00","25.03","25.03","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Pepperell","Invoice Charges","0.00","126.19","1294.32","2332.54","3753.05","Payments","0.00","0.00","357.05","0.00","357.05","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Peru","Invoice Charges","0.00","233.68","126.21","2569.64","2929.53","Payments","0.00","358.03","0.00","0.00","358.03","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Petersham","Invoice Charges","0.00","343.25","233.70","248.60","825.55","Payments","334.01","0.00","0.00","0.00","334.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Phillipston","Invoice Charges","0.00","684.46","343.28","6.99","1034.73","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Pittsfield","Invoice Charges","0.00","454.97","684.52","6.58","1146.07","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Plainfield","Invoice Charges","0.00","0.00","455.01","0.50","455.51","Payments","0.00","0.00","337.03","0.50","337.53","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Plainville","Invoice Charges","0.00","802.57","0.00","3.75","806.32","Payments","0.00","338.02","0.00","3.75","341.77","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Plymouth","Invoice Charges","0.00","922.65","802.64","7.92","1733.21","Payments","339.01","25.01","0.00","0.00","364.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Plympton","Invoice Charges","0.00","1044.83","922.73","12.35","1979.91","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Princeton","Invoice Charges","0.00","0.00","1004.73","4.26","1008.99","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Provincetown","Invoice Charges","0.00","1223.27","0.00","249.98","1473.25","Payments","0.00","0.00","342.03","0.00","342.03","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Quincy","Invoice Charges","0.00","128.59","1455.74","5.27","1589.60","Payments","0.00","343.02","0.00","5.27","348.29","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Randolph","Invoice Charges","0.00","483.04","126.10","1.55","610.69","Payments","344.01","0.00","25.02","0.00","369.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Raynham","Invoice Charges","0.00","336.29","233.49","3.51","573.29","Payments","0.00","25.01","0.00","0.00","25.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Reading","Invoice Charges","0.00","658.08","349.64","6.80","1014.52","Payments","0.00","0.00","0.00","0.00","0.00","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rehoboth","Invoice Charges","0.00","458.94","664.59","5.06","1128.59","Payments","0.00","0.00","347.03","0.00","347.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Revere","Invoice Charges","0.00","0.00","454.63","0.45","455.08","Payments","0.00","348.02","0.00","0.00","348.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Richmond","Invoice Charges","0.00","779.43","0.00","3.45","782.88","Payments","349.01","0.00","0.00","3.45","352.46","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rochester","Invoice Charges","0.00","0.00","764.52","3.13","767.65","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rockland","Invoice Charges","0.00","976.99","896.38","11.49","1884.86","Payments","0.00","25.01","0.00","0.00","25.01","Credits","1.01","0.00","0.00","0.00","1.01","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rockport","Invoice Charges","0.00","0.00","986.65","2.70","989.35","Payments","0.00","0.00","352.03","0.00","352.03","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rowe","Invoice Charges","0.00","1201.26","0.00","6.86","1208.12","Payments","0.00","353.02","0.00","0.00","353.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rowley","Invoice Charges","0.00","129.97","1178.08","4.05","1312.10","Payments","354.01","0.00","0.00","0.00","354.01","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Royalston","Invoice Charges","0.00","231.43","127.48","2.41","361.32","Payments","0.00","0.00","0.00","2.41","2.41","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Russell","Invoice Charges","0.00","339.99","240.60","3.66","584.25","Payments","0.00","0.00","25.02","0.00","25.02","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Rutland","Invoice Charges","0.00","678.13","343.35","5.08","1026.56","Payments","0.00","25.01","357.03","0.00","382.04","Credits","0.00","0.00","0.00","0.00","0.00","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Salem","Invoice Charges","0.00","450.69","671.76","3.59","1126.04","Payments","0.00","358.02","0.00","0.00","358.02","Credits","0.00","0.00","3.03","0.00","3.03","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
"Salisbury","Invoice Charges","0.00","0.00","442.00","0.34","442.34","Payments","359.01","0.00","0.00","0.00","359.01","Credits","0.00","2.02","0.00","0.00","2.02","Write Offs","0.00","0.00","0.00","0.00","0.00","Refunds","0.00","0.00","0.00","0.00","0.00","Transfers","0.00","0.00","0.00","0.00","0.00"
