"Transaction ID","Transaction Type (Short)","Timekeeper Nickname 1","Time Spent (optional rounding)","Rate Value","Rate Type","Transaction Date","Activity Nickname 1","Quantity","Price","Slip Value","Billing Status","Client Nickname 1","Description","Reference Nickname 1",
"3146","TIME","CoreyM","4:15:00","102.01","Hourly","01/01/2013","Bid","0.000","0.00","433.54","Override","BA-RoundMin","Promise you can do something great",""
"3147","TIME","SamS","5:15:00","103.01","Hourly","01/01/2013","Clean","0.000","0.00","540.80","Do Not Bill","BA-RoundMin","Take away wreckage and trash and then sweep up",""
"3148","TIME","ShawnR","10:15:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1066.10","No Charge","BA-RoundMin","Make something splash and flow",""
"3149","EXP","ShawnR","0:00:00","0.00","","01/01/2013","Pavers","4.125","204.004","841.52","Billable","BA-RoundMin","Stuff used to make a patio or walkway",""
"3150","EXP","SamS","0:00:00","0.00","","01/01/2013","Wood","5.125","205.005","1050.65","Override","BA-RoundMin","Stuff used to build structures and other things",""
"3151","EXP","CoreyM","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-RoundMin","Stuff used to glue fingers back on or tape wounds shut",""
"3152","EXP","TomH","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-RoundMin","Trash Bags, trash bags, and more trash bags",""
"3153","TIME","TomH","1:12:00","101.01","Hourly","01/01/2013","Build Structure","0.000","0.00","125.00","Billable","BA-RoundDol","Create something new",""
"3154","TIME","CoreyM","4:12:00","102.01","Hourly","01/01/2013","Bid","0.000","0.00","430.00","Override","BA-RoundDol","Promise you can do something great",""
"3155","TIME","SamS","5:12:00","103.01","Hourly","01/01/2013","Clean","0.000","0.00","540.00","Do Not Bill","BA-RoundDol","Take away wreckage and trash and then sweep up",""
"3156","TIME","ShawnR","10:12:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1065.00","No Charge","BA-RoundDol","Make something splash and flow",""
"3157","EXP","ShawnR","0:00:00","0.00","","01/01/2013","Pavers","4.125","204.004","841.52","Billable","BA-RoundDol","Stuff used to make a patio or walkway",""
"3158","EXP","SamS","0:00:00","0.00","","01/01/2013","Wood","5.125","205.005","1050.65","Override","BA-RoundDol","Stuff used to build structures and other things",""
"3159","EXP","CoreyM","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-RoundDol","Stuff used to glue fingers back on or tape wounds shut",""
"3160","EXP","TomH","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-RoundDol","Trash Bags, trash bags, and more trash bags",""
"3161","TIME","TomH","1:12:00","101.01","Hourly","01/01/2013","Build Structure","0.000","0.00","121.21","Billable","BA-Precision","Create something new",""
"3162","TIME","CoreyM","4:12:00","102.01","Hourly","01/01/2013","Bid","0.000","0.00","428.44","Override","BA-Precision","Promise you can do something great",""
"3163","TIME","SamS","5:12:00","103.01","Hourly","01/01/2013","Clean","0.000","0.00","535.65","Do Not Bill","BA-Precision","Take away wreckage and trash and then sweep up",""
"3164","TIME","ShawnR","10:12:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1060.90","No Charge","BA-Precision","Make something splash and flow",""
"3165","EXP","ShawnR","0:00:00","0.00","","01/01/2013","Pavers","4.125","204.004","841.52","Billable","BA-Precision","Stuff used to make a patio or walkway",""
"3166","EXP","SamS","0:00:00","0.00","","01/01/2013","Wood","5.125","205.005","1050.65","Override","BA-Precision","Stuff used to build structures and other things",""
"3167","EXP","CoreyM","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-Precision","Stuff used to glue fingers back on or tape wounds shut",""
"3168","EXP","TomH","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-Precision","Trash Bags, trash bags, and more trash bags",""
"3169","TIME","TomH","4:12:00","101.01","Hourly","01/01/2013","Bid","0.000","0.00","424.24","Override","BA-ReplaceTimeA","Promise you can do something great",""
"3170","TIME","CoreyM","5:12:00","102.01","Hourly","01/01/2013","Clean","0.000","0.00","530.45","Do Not Bill","BA-ReplaceTimeA","Take away wreckage and trash and then sweep up",""
"3171","TIME","SamS","11:12:00","103.01","Hourly","01/01/2013","Pave","0.000","0.00","1153.71","Billable","BA-ReplaceTimeA","Create pretty pattern with stones",""
"3172","TIME","ShawnR","10:12:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1060.90","No Charge","BA-ReplaceTimeA","Make something splash and flow",""
"3173","TIME","JamesR","11:12:00","105.01","Hourly","01/01/2013","Pave","0.000","0.00","1176.11","Billable","BA-ReplaceTimeA","Create pretty pattern with stones",""
"3174","EXP","ShawnR","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-ReplaceTimeA","Stuff used to glue fingers back on or tape wounds shut",""
"3175","EXP","SamS","0:00:00","0.00","","01/01/2013","Snacks","9.125","209.009","1907.21","Billable","BA-ReplaceTimeA","Nacho chips mostly and some beef jerky",""
"3176","EXP","CoreyM","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-ReplaceTimeA","Trash Bags, trash bags, and more trash bags",""
"3177","EXP","TomH","0:00:00","0.00","","01/02/2013","Landscape Supplies","8.125","208.008","1690.07","Override","BA-ReplaceTimeA","Compost and other types of poop for plants",""
"3178","EXP","JamesR","0:00:00","0.00","","01/02/2013","Consultants","10.125","210.01","2126.35","Billable","BA-ReplaceTimeA","Hiring folks to do stuff we cannot do",""
"3179","TIME","TomH","4:12:00","101.01","Hourly","01/01/2013","Bid","0.000","0.00","424.24","Override","BA-ReplaceTimeB","Promise you can do something great",""
"3180","TIME","CoreyM","5:12:00","102.01","Hourly","01/01/2013","Clean","0.000","0.00","530.45","Do Not Bill","BA-ReplaceTimeB","Take away wreckage and trash and then sweep up",""
"3181","TIME","SamS","11:12:00","103.01","Hourly","01/01/2013","Pave","0.000","0.00","1153.71","Billable","BA-ReplaceTimeB","Create pretty pattern with stones",""
"3182","TIME","ShawnR","10:12:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1060.90","No Charge","BA-ReplaceTimeB","Make something splash and flow",""
"3183","TIME","JamesR","11:12:00","105.01","Hourly","01/01/2013","Pave","0.000","0.00","1176.11","Billable","BA-ReplaceTimeB","Create pretty pattern with stones",""
"3184","EXP","ShawnR","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-ReplaceTimeB","Stuff used to glue fingers back on or tape wounds shut",""
"3185","EXP","SamS","0:00:00","0.00","","01/01/2013","Snacks","9.125","209.009","1907.21","Billable","BA-ReplaceTimeB","Nacho chips mostly and some beef jerky",""
"3186","EXP","CoreyM","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-ReplaceTimeB","Trash Bags, trash bags, and more trash bags",""
"3187","EXP","TomH","0:00:00","0.00","","01/02/2013","Landscape Supplies","8.125","208.008","1690.07","Override","BA-ReplaceTimeB","Compost and other types of poop for plants",""
"3188","EXP","JamesR","0:00:00","0.00","","01/02/2013","Consultants","10.125","210.01","2126.35","Billable","BA-ReplaceTimeB","Hiring folks to do stuff we cannot do",""
"3189","TIME","TomH","4:12:00","101.01","Hourly","01/01/2013","Bid","0.000","0.00","424.24","Override","BA-ReplaceTimeC","Promise you can do something great",""
"3190","TIME","CoreyM","5:12:00","102.01","Hourly","01/01/2013","Clean","0.000","0.00","530.45","Do Not Bill","BA-ReplaceTimeC","Take away wreckage and trash and then sweep up",""
"3191","TIME","SamS","11:12:00","103.01","Hourly","01/01/2013","Pave","0.000","0.00","1153.71","Billable","BA-ReplaceTimeC","Create pretty pattern with stones",""
"3192","TIME","ShawnR","10:12:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1060.90","No Charge","BA-ReplaceTimeC","Make something splash and flow",""
"3193","TIME","JamesR","11:12:00","105.01","Hourly","01/01/2013","Pave","0.000","0.00","1176.11","Billable","BA-ReplaceTimeC","Create pretty pattern with stones",""
"3194","EXP","ShawnR","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-ReplaceTimeC","Stuff used to glue fingers back on or tape wounds shut",""
"3195","EXP","SamS","0:00:00","0.00","","01/01/2013","Snacks","9.125","209.009","1907.21","Billable","BA-ReplaceTimeC","Nacho chips mostly and some beef jerky",""
"3196","EXP","CoreyM","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-ReplaceTimeC","Trash Bags, trash bags, and more trash bags",""
"3197","EXP","TomH","0:00:00","0.00","","01/02/2013","Landscape Supplies","8.125","208.008","1690.07","Override","BA-ReplaceTimeC","Compost and other types of poop for plants",""
"3198","EXP","JamesR","0:00:00","0.00","","01/02/2013","Consultants","10.125","210.01","2126.35","Billable","BA-ReplaceTimeC","Hiring folks to do stuff we cannot do",""
"3199","TIME","TomH","4:12:00","101.01","Hourly","01/01/2013","Bid","0.000","0.00","424.24","Override","BA-ReplaceExpA","Promise you can do something great",""
"3200","TIME","CoreyM","5:12:00","102.01","Hourly","01/01/2013","Clean","0.000","0.00","530.45","Do Not Bill","BA-ReplaceExpA","Take away wreckage and trash and then sweep up",""
"3201","TIME","SamS","11:12:00","103.01","Hourly","01/01/2013","Pave","0.000","0.00","1153.71","Billable","BA-ReplaceExpA","Create pretty pattern with stones",""
"3202","TIME","ShawnR","10:12:00","104.01","Hourly","01/01/2013","Water Feature","0.000","0.00","1060.90","No Charge","BA-ReplaceExpA","Make something splash and flow",""
"3203","TIME","JamesR","11:12:00","105.01","Hourly","01/01/2013","Pave","0.000","0.00","1176.11","Billable","BA-ReplaceExpA","Create pretty pattern with stones",""
"3204","EXP","ShawnR","0:00:00","0.00","","01/01/2013","First aid","6.125","206.006","1261.79","Do Not Bill","BA-ReplaceExpA","Stuff used to glue fingers back on or tape wounds shut",""
"3205","EXP","SamS","0:00:00","0.00","","01/01/2013","Snacks","9.125","209.009","1907.21","Billable","BA-ReplaceExpA","Nacho chips mostly and some beef jerky",""
"3206","EXP","CoreyM","0:00:00","0.00","","01/01/2013","Cleanup Supplies","3.125","203.003","634.38","No Charge","BA-ReplaceExpA","Trash Bags, trash bags, and more trash bags",""
"3207","EXP","TomH","0:00:00","0.00","","01/02/2013","Landscape Supplies","8.125","208.008","1690.07","Override","BA-ReplaceExpA","Compost and other types of poop for plants",""
"3208","EXP","JamesR","0:00:00","0.00","","01/02/2013","Consultants","10.125","210.01","2126.35","Billable","BA-ReplaceExpA","Hiring folks to do stuff we cannot do",""
